file,name,E_min,E_max,phi_int,<sigma>_Co56,<sigma>_Co58,<sigma>_Zn62,<sigma>_Zn63,<sigma>_Zn65
stack_55MeV_dp_1.000_fluxes.csv,Cu02,45.45,50.45,0.09999994999999985,0.10939565448949405,44.72355811804191,12.734283540197328,23.92358080100449,5.070302805151402
stack_55MeV_dp_1.000_fluxes.csv,Cu03,40.05,45.45,0.0999999499999999,0.0058528062597365035,56.34045522943603,12.612432905355341,33.95063371439758,5.773671268293966
stack_55MeV_dp_1.000_fluxes.csv,Cu04,35.95,41.85000000000001,0.09999994999999991,0.0,55.67571409470277,13.6012491307508,43.98267854057599,6.426897483337631
stack_55MeV_dp_1.000_fluxes.csv,Cu05,33.45,39.55,0.09999994999999984,0.0,49.39784242955473,15.411210366506898,49.64679766205847,6.895651826353693
stack_55MeV_dp_1.000_fluxes.csv,Cu06,29.75,36.35,0.0999999499999998,0.0,31.301680368893635,21.522120624726742,51.91751673767804,7.688820754172283
stack_55MeV_dp_1.000_fluxes.csv,Cu07,25.65,32.95,0.0999999666666665,0.0,7.694782276637236,38.462350050361145,41.560377194485866,8.813627113577125
stack_55MeV_dp_1.010_fluxes.csv,Cu01,52.150000000000006,56.45,0.09999989999999988,0.9481632207983832,31.512110391750753,11.380579068839651,16.593635751312053,4.386503960253961
stack_55MeV_dp_1.010_fluxes.csv,Cu02,45.35000000000001,50.150000000000006,0.09999996666666652,0.10733446931982327,44.93151511838064,12.73327811755104,24.039214923639424,5.079441218772072
stack_55MeV_dp_1.010_fluxes.csv,Cu03,39.85000000000001,45.05,0.09999994999999984,0.0041955470977735766,56.49585015724992,12.622072318030213,34.27666973203003,5.794738892786115
stack_55MeV_dp_1.010_fluxes.csv,Cu04,35.75,41.35000000000001,0.0999999166666666,0.0,55.352318103252614,13.70007242399386,44.476195174002825,6.461663416552846
stack_55MeV_dp_1.010_fluxes.csv,Cu05,33.150000000000006,39.05,0.09999994999999985,0.0,48.55672991978563,15.655792201588863,50.06696186140068,6.942733584089015
stack_55MeV_dp_1.010_fluxes.csv,Cu06,29.450000000000003,35.85,0.0999999499999999,0.0,29.40506691660313,22.316894403727378,51.60947361201956,7.7609743237252555
stack_55MeV_dp_1.010_fluxes.csv,Cu07,25.35,32.35,0.0999999166666665,0.0,6.293107485190061,40.78239254775026,40.1300241524137,8.940090618801099
stack_55MeV_dp_1.020_fluxes.csv,Cu01,52.150000000000006,56.95,0.09999989999999986,0.9458548372063295,31.5185924994248,11.383196061139184,16.599028861924033,4.387110368360369
stack_55MeV_dp_1.020_fluxes.csv,Cu02,45.25,50.55,0.09999994999999982,0.10528184472425586,45.138282316406354,12.732056021166903,24.154853412853264,5.0885487701077174
stack_55MeV_dp_1.020_fluxes.csv,Cu03,39.75,45.55,0.09999994999999982,0.0028724747695707312,56.639998920718256,12.63299491891016,34.605175976832044,5.815903516562869
stack_55MeV_dp_1.020_fluxes.csv,Cu04,35.45,41.75,0.09999996666666659,0.0,55.00090213728438,13.805221185299324,44.965963428476535,6.496760095531142
stack_55MeV_dp_1.020_fluxes.csv,Cu05,32.85,39.55,0.0999999666666665,0.0,47.66830749846671,15.91677304091924,50.46064483419564,6.990468215725517
stack_55MeV_dp_1.020_fluxes.csv,Cu06,29.05,36.25,0.09999996666666656,0.0,27.46671639667348,23.175154399144827,51.217755457901646,7.834820854618857
stack_55MeV_dp_1.020_fluxes.csv,Cu07,24.85,32.75,0.0999999666666665,0.0,5.067817974476274,43.22568684609765,38.66788520244645,9.073141835070846
stack_55MeV_dp_1.030_fluxes.csv,Cu01,52.05,56.55,0.09999991666666654,0.9435750593660618,31.52512599939874,11.385793996845528,16.604417907456032,4.387717878931566
stack_55MeV_dp_1.030_fluxes.csv,Cu02,45.150000000000006,50.05,0.0999998999999999,0.10321659779993131,45.344956793818774,12.7305768664102,24.27125893003925,5.097673439617884
stack_55MeV_dp_1.030_fluxes.csv,Cu03,39.55,44.95,0.09999991666666654,0.0018757565631304786,56.77240937432942,12.64536607128125,34.93711288107219,5.837221269003833
stack_55MeV_dp_1.030_fluxes.csv,Cu04,35.25,41.05,0.09999989999999993,0.0,54.618865771032596,13.917575646567135,45.45254051461283,6.532356274078499
stack_55MeV_dp_1.030_fluxes.csv,Cu05,32.650000000000006,38.75,0.0999998999999998,0.0,46.7282117978565,16.196266976886797,50.82523741096663,7.03896312960202
stack_55MeV_dp_1.030_fluxes.csv,Cu06,28.75,35.35,0.09999988333333319,0.0,25.49384818127827,24.10512292649842,50.73847256801756,7.910638535994959
stack_55MeV_dp_1.030_fluxes.csv,Cu07,24.450000000000003,31.85,0.0999999666666665,0.0,4.015659223915841,45.78366958832933,37.18659103857843,9.214096810186753
stack_55MeV_dp_1.040_fluxes.csv,Cu01,52.05,56.55,0.09999989999999989,0.9409511945380162,31.532754149456792,11.388797641707693,16.610671269260607,4.388422111755444
stack_55MeV_dp_1.040_fluxes.csv,Cu02,45.05,50.05,0.09999993333333321,0.1011004636503093,45.55505876603523,12.728818098587066,24.390478000435383,5.106977838124114
stack_55MeV_dp_1.040_fluxes.csv,Cu03,39.35000000000001,44.85000000000001,0.09999993333333315,0.0011684241122827445,56.89398825258399,12.659397269176225,35.2758150392116,5.858897242112052
stack_55MeV_dp_1.040_fluxes.csv,Cu04,34.95,40.95,0.09999993333333326,0.0,54.20307184659983,14.038267027584888,45.93768360512533,6.568697374131584
stack_55MeV_dp_1.040_fluxes.csv,Cu05,32.25,38.55,0.09999993333333321,0.0,45.72799634668935,16.497747202407716,51.16020307413399,7.088638938259291
stack_55MeV_dp_1.040_fluxes.csv,Cu06,28.35,35.150000000000006,0.09999993333333321,0.0,23.489397777055657,25.118583137641572,50.1674420967413,7.989036143071714
stack_55MeV_dp_1.040_fluxes.csv,Cu07,23.950000000000003,31.55,0.09999993333333315,0.0,3.123933830959352,48.44590064612279,35.69678682491196,9.364794918224227
stack_55MeV_dp_1.050_fluxes.csv,Cu01,51.85000000000001,56.650000000000006,0.09999996666666654,0.9391149923675766,31.53820758858956,11.39092040125918,16.6151080708642,4.3889114000538
stack_55MeV_dp_1.050_fluxes.csv,Cu02,44.75,50.05,0.09999996666666654,0.0990402188467398,45.75910465940713,12.726873474582828,24.507147590538025,5.116046874793402
stack_55MeV_dp_1.050_fluxes.csv,Cu03,39.05,44.75,0.09999996666666652,0.0006991335663778563,57.00132080577201,12.674768574355399,35.61209701303435,5.8803543285903315
stack_55MeV_dp_1.050_fluxes.csv,Cu04,34.650000000000006,40.85000000000001,0.0999999666666666,0.0,53.76167533494388,14.165168410087027,46.410299211922975,6.605063459910043
stack_55MeV_dp_1.050_fluxes.csv,Cu05,31.85,38.45,0.09999996666666655,0.0,44.68595171019655,16.81671248861165,51.45634331726072,7.138584235055857
stack_55MeV_dp_1.050_fluxes.csv,Cu06,27.85,35.05,0.09999996666666652,0.0,21.504362969965896,26.203541499117907,49.51522389351756,8.068847274074754
stack_55MeV_dp_1.050_fluxes.csv,Cu07,23.35,31.35,0.09999996666666647,0.0,2.3926944829751666,51.14006966542071,34.23927483250176,9.524112933786714
stack_55MeV_dp_1.060_fluxes.csv,Cu01,51.85000000000001,56.95,0.09999996666666658,0.9365923277358033,31.54569631765527,11.393834398268874,16.62120344107107,4.389588235279411
stack_55MeV_dp_1.060_fluxes.csv,Cu02,44.650000000000006,50.35000000000001,0.09999996666666652,0.09689987188329084,45.969336713550454,12.724636104600924,24.628271835443453,5.125422100071256
stack_55MeV_dp_1.060_fluxes.csv,Cu03,38.85000000000001,45.05,0.09999996666666655,0.0003911301303767106,57.09804032308946,12.692069106982688,35.9579104858096,5.902345100087254
stack_55MeV_dp_1.060_fluxes.csv,Cu04,34.35,41.150000000000006,0.09999996666666659,0.0,53.28186251622567,14.302217353325291,46.88269933973143,6.642511760559476
stack_55MeV_dp_1.060_fluxes.csv,Cu05,31.55,38.75,0.09999996666666651,0.0,43.57532791377802,17.162490918106492,51.718108433138774,7.190041268874867
stack_55MeV_dp_1.060_fluxes.csv,Cu06,27.450000000000003,35.35,0.09999996666666654,0.0,19.513094947886838,27.389529562260634,48.76912024954955,8.152062693037431
stack_55MeV_dp_1.060_fluxes.csv,Cu07,22.85,31.55,0.0999999666666665,0.0,1.7919538502475079,53.878780795634945,32.80428725216201,9.696575205239245
stack_55MeV_dp_1.070_fluxes.csv,Cu01,52.05,56.55,0.09999993333333318,0.9341695677287268,31.552588594481765,11.396590035927748,16.626902737446446,4.390231212862475
stack_55MeV_dp_1.070_fluxes.csv,Cu02,44.85000000000001,49.85000000000001,0.09999993333333318,0.09476902172101469,46.17791760761807,12.722214353629013,24.749312720002383,5.134761234493602
stack_55MeV_dp_1.070_fluxes.csv,Cu03,38.95,44.45,0.09999994999999985,0.00020847010423505065,57.18209249256623,12.710979241572955,36.30593603883375,5.924425695962847
stack_55MeV_dp_1.070_fluxes.csv,Cu04,34.45,40.45,0.09999996666666655,0.0,52.77070156066982,14.447655789008998,47.34604220674594,6.680440729174687
stack_55MeV_dp_1.070_fluxes.csv,Cu05,31.65,37.95,0.09999994999999984,0.0,42.41004606995539,17.532069584206432,51.93916478384093,7.242348074590704
stack_55MeV_dp_1.070_fluxes.csv,Cu06,27.55,34.45,0.09999993333333318,0.0,17.558806058221904,28.66802535822534,47.940670186665976,8.237878877320707
stack_55MeV_dp_1.070_fluxes.csv,Cu07,22.85,30.65,0.09999996666666647,0.0,1.3127016841721602,56.58171127956795,31.42843140285972,9.881994338831968
stack_55MeV_dp_1.080_fluxes.csv,Cu01,51.650000000000006,56.55,0.09999996666666652,0.9318033315006425,31.559638498003473,11.399328137313082,16.63262887333972,4.390870776748591
stack_55MeV_dp_1.080_fluxes.csv,Cu02,44.35000000000001,49.75,0.09999996666666654,0.0926276583758863,46.38708127745824,12.719553737351244,24.871777589487987,5.144170921181972
stack_55MeV_dp_1.080_fluxes.csv,Cu03,38.35000000000001,44.35000000000001,0.09999996666666654,0.00010692670230889675,57.252688118378366,12.73171849812658,36.657362417129264,5.946680645421324
stack_55MeV_dp_1.080_fluxes.csv,Cu04,33.75,40.25,0.09999996666666656,0.0,52.22523351601645,14.602588601400393,47.7995457131349,6.718941093535919
stack_55MeV_dp_1.080_fluxes.csv,Cu05,30.85,37.75,0.09999996666666651,0.0,41.1866478064266,17.928329797786567,52.11523079079917,7.295583473861157
stack_55MeV_dp_1.080_fluxes.csv,Cu06,26.55,34.150000000000006,0.09999996666666651,0.0,15.659500794282367,30.049146857570026,47.03034145024608,8.326696054600584
stack_55MeV_dp_1.080_fluxes.csv,Cu07,21.65,30.35,0.09999996666666647,0.0,0.9388986244997227,59.196726470886404,30.131499103855997,10.083203954788685
stack_55MeV_dp_1.090_fluxes.csv,Cu01,52.150000000000006,56.45,0.09999991666666654,0.9294702377328953,31.56656429606021,11.402021048350875,16.638264962881195,4.39149564791304
stack_55MeV_dp_1.090_fluxes.csv,Cu02,44.75,49.650000000000006,0.09999996666666654,0.09048529495343184,46.59566936230575,12.716712055154018,24.994957748156803,5.153602811200937
stack_55MeV_dp_1.090_fluxes.csv,Cu03,38.75,44.150000000000006,0.09999996666666655,5.0940016980005635e-05,57.309959375924215,12.754267956568695,37.01154073129722,5.969102732756466
stack_55MeV_dp_1.090_fluxes.csv,Cu04,34.150000000000006,40.05,0.09999996666666654,0.0,51.645580565019685,14.767298156867906,48.241829987209215,6.7579899153855285
stack_55MeV_dp_1.090_fluxes.csv,Cu05,31.25,37.45,0.09999994999999984,0.0,39.905229572062495,18.352989178849732,52.244202284273136,7.349781614390808
stack_55MeV_dp_1.090_fluxes.csv,Cu06,27.05,33.85,0.09999996666666648,0.0,13.834465967169095,31.53686464150189,46.04419033048394,8.41861432608308
stack_55MeV_dp_1.090_fluxes.csv,Cu07,22.25,29.85,0.09999996666666647,0.0,0.6529518898403737,61.66093865063119,28.936738127291434,10.302710904692471
stack_55MeV_dp_1.100_fluxes.csv,Cu01,51.85000000000001,56.650000000000006,0.09999996666666655,0.9272038929997837,31.57327541184008,11.40463543486525,16.643727687430193,4.392109703619901
stack_55MeV_dp_1.100_fluxes.csv,Cu02,44.45,49.75,0.09999996666666655,0.08834485611495224,46.803501630746176,12.713694796231596,25.118730255947213,5.163049704697122
stack_55MeV_dp_1.100_fluxes.csv,Cu03,38.35000000000001,44.25,0.09999996666666651,2.3836674612221856e-05,57.35383334185594,12.778694579722748,37.36888622266549,5.991745617387428
stack_55MeV_dp_1.100_fluxes.csv,Cu04,33.650000000000006,40.05,0.09999996666666655,0.0,51.030899955765314,14.942348082765893,48.67145954273217,6.797606464341044
stack_55MeV_dp_1.100_fluxes.csv,Cu05,30.65,37.55,0.0999999666666665,0.0,38.56670681567761,18.80779891238366,52.323210459412415,7.404956427390238
stack_55MeV_dp_1.100_fluxes.csv,Cu06,26.25,33.85,0.09999996666666652,0.0,12.10208063712451,33.13454163447859,44.98820301546363,8.513752676880403
stack_55MeV_dp_1.100_fluxes.csv,Cu07,21.25,29.85,0.0999999666666665,0.0,0.43985589716646484,63.914541354490325,27.867254351662083,10.543668817333092
stack_55MeV_dp_1.110_fluxes.csv,Cu01,51.75,56.55,0.09999996666666654,0.9248120277536616,31.580485307432856,11.407412155981964,16.649557129184714,4.392755255293418
stack_55MeV_dp_1.110_fluxes.csv,Cu02,44.25,49.55,0.09999996666666658,0.08619938769146274,47.012258325765764,12.710490602663532,25.244223475874975,5.17259347398949
stack_55MeV_dp_1.110_fluxes.csv,Cu03,38.05,43.95,0.09999996666666654,1.0176670058888824e-05,57.383877216357114,12.805204605752367,37.73066346607622,6.014699047330237
stack_55MeV_dp_1.110_fluxes.csv,Cu04,33.25,39.650000000000006,0.09999996666666655,0.0,50.37773467340433,15.129112545875214,49.08794524312967,6.837947656038109
stack_55MeV_dp_1.110_fluxes.csv,Cu05,30.25,37.05,0.0999999666666665,0.0,37.16593324699554,19.297198430910303,52.34916328228045,7.461390864160049
stack_55MeV_dp_1.110_fluxes.csv,Cu06,25.75,33.35,0.09999996666666648,0.0,10.474131039750352,34.850963120176,43.865255119268014,8.61268050907385
stack_55MeV_dp_1.110_fluxes.csv,Cu07,20.65,29.25,0.09999996666666647,0.0,0.2852270340803222,65.90069634595929,26.947141271658765,10.810834569671906
stack_55MeV_dp_1.120_fluxes.csv,Cu01,52.05,56.75,0.09999996666666654,0.9224550509466583,31.58755152669622,11.410139522698623,16.655278709870757,4.393389955504985
stack_55MeV_dp_1.120_fluxes.csv,Cu02,44.45,49.75,0.09999996666666651,0.08405400801800288,47.22122114989874,12.707119748206585,25.370999160834476,5.182194138023046
stack_55MeV_dp_1.120_fluxes.csv,Cu03,38.25,44.05,0.09999996666666647,3.906667968888712e-06,57.399845874995165,12.833714513940482,38.095029830570674,6.0378797498488055
stack_55MeV_dp_1.120_fluxes.csv,Cu04,33.45,39.85000000000001,0.09999996666666652,0.0,49.68743555004687,15.32759236309161,49.48850503072212,6.878887850157061
stack_55MeV_dp_1.120_fluxes.csv,Cu05,30.35,37.25,0.0999999666666665,0.0,35.70942415126341,19.821677922305675,52.319802822849034,7.518956680711751
stack_55MeV_dp_1.120_fluxes.csv,Cu06,25.85,33.45,0.09999996666666651,0.0,8.967230901455236,36.68199391447961,42.68582741579763,8.715468576812398
stack_55MeV_dp_1.120_fluxes.csv,Cu07,20.65,29.35,0.09999996666666648,0.0,0.17725718332876678,67.56018954858149,26.205730847351177,11.108126071734779
stack_55MeV_dp_1.130_fluxes.csv,Cu01,51.95,56.55,0.09999996666666655,0.9203097522363686,31.59400100515438,11.412629350757403,16.660497769458004,4.393966604863868
stack_55MeV_dp_1.130_fluxes.csv,Cu02,44.35000000000001,49.45,0.09999996666666652,0.08194316231438764,47.42730733023409,12.70366084517862,25.497200226305857,5.191725385436239
stack_55MeV_dp_1.130_fluxes.csv,Cu03,38.05,43.75,0.09999996666666654,2.0050006683335838e-06,57.401461135965356,12.86416791367029,38.460250005332085,6.061183782616814
stack_55MeV_dp_1.130_fluxes.csv,Cu04,33.150000000000006,39.35000000000001,0.0999999666666665,0.0,48.96192802641153,15.537703580596219,49.869684650925365,6.920254639834879
stack_55MeV_dp_1.130_fluxes.csv,Cu05,30.15,36.75,0.09999994999999984,0.0,34.20373277805506,20.38230922467966,52.232932005721445,7.577550808263498
stack_55MeV_dp_1.130_fluxes.csv,Cu06,25.55,32.85,0.09999996666666651,0.0,7.59599633325871,38.61945665789767,41.4627481960144,8.82218962381621
stack_55MeV_dp_1.130_fluxes.csv,Cu07,20.25,28.65,0.0999999666666665,0.0,0.10506678386142107,68.84258936042194,25.674693328652165,11.440650296327885
stack_55MeV_dp_1.140_fluxes.csv,Cu01,51.95,56.45,0.0999998999999999,0.9182638565345405,31.600244721668087,11.415012736957184,16.665522107205767,4.3945266324432986
stack_55MeV_dp_1.140_fluxes.csv,Cu02,44.25,49.25,0.09999989999999989,0.0798507581840917,47.632776612123024,12.700079220704218,25.624339544674605,5.201288776844331
stack_55MeV_dp_1.140_fluxes.csv,Cu03,37.85,43.45,0.09999989999999984,7.700007700007815e-07,57.38849999932619,12.896790983646014,38.82793223603111,6.084725596114485
stack_55MeV_dp_1.140_fluxes.csv,Cu04,32.95,39.05,0.09999989999999982,0.0,48.19800350869846,15.760870860189264,50.230842693178964,6.9621946815696845
stack_55MeV_dp_1.140_fluxes.csv,Cu05,29.75,36.35,0.0999999333333332,0.0,32.647990544143376,20.983443551379203,52.08630768487834,7.637396836591936
stack_55MeV_dp_1.140_fluxes.csv,Cu06,25.15,32.45,0.09999989999999981,0.0,6.361121410895008,40.66456065811725,40.202079812252784,8.933661322435423
stack_55MeV_dp_1.140_fluxes.csv,Cu07,19.65,28.15,0.0999999499999998,0.0,0.05887135062875513,69.71611923219177,25.386225412554257,11.816545086020378
stack_55MeV_dp_1.150_fluxes.csv,Cu01,52.05,56.45,0.09999991666666658,0.915596000268433,31.608365250681832,11.418119331237007,16.67206252478952,4.395250458125381
stack_55MeV_dp_1.150_fluxes.csv,Cu02,44.25,49.150000000000006,0.09999988333333322,0.0777154715013836,47.84341133649874,12.696291477131721,25.755972640884437,5.211157155794459
stack_55MeV_dp_1.150_fluxes.csv,Cu03,37.85,43.25,0.09999986666666652,1.8666691555588943e-07,57.360346678694924,12.932214022195739,39.20394808452221,6.108892333245331
stack_55MeV_dp_1.150_fluxes.csv,Cu04,32.85,38.85000000000001,0.09999988333333315,0.0,47.38373568178298,16.00110062661368,50.57491659260087,7.005287939947042
stack_55MeV_dp_1.150_fluxes.csv,Cu05,29.65,36.05,0.09999991666666652,0.0,31.027856881254916,21.635245682380624,51.87587097568637,7.6992427316725145
stack_55MeV_dp_1.150_fluxes.csv,Cu06,24.950000000000003,32.150000000000006,0.0999999666666665,0.0,5.253179323093498,42.83179486572124,38.9011558733703,9.051639180101171
stack_55MeV_dp_1.150_fluxes.csv,Cu07,19.450000000000003,27.75,0.09999994999999981,0.0,0.03073051368528905,70.16308693908606,25.377587003597508,12.248829526056348
stack_55MeV_dp_1.160_fluxes.csv,Cu01,51.85000000000001,56.45,0.09999993333333322,0.9133743785901353,31.615279967352077,11.420725620258878,16.677582392685906,4.395859655573103
stack_55MeV_dp_1.160_fluxes.csv,Cu02,43.95,49.150000000000006,0.0999999499999999,0.07564916115791406,48.04943720358887,12.692476875821768,25.88612499230404,5.220868000225666
stack_55MeV_dp_1.160_fluxes.csv,Cu03,37.45,43.25,0.09999994999999985,1.000000500000261e-07,57.317138198525626,12.969654259289342,39.578401135966,6.133045229855949
stack_55MeV_dp_1.160_fluxes.csv,Cu04,32.35,38.75,0.09999994999999982,0.0,46.534793877528564,16.254386243075288,50.892250584972466,7.048660272788471
stack_55MeV_dp_1.160_fluxes.csv,Cu05,29.15,35.95,0.09999994999999985,0.0,29.377930764033987,22.329464403971482,51.60291037322381,7.762002033965303
stack_55MeV_dp_1.160_fluxes.csv,Cu06,24.35,31.950000000000003,0.0999999499999998,0.0,4.2897731531908105,45.07616369660081,37.59232566807849,9.174905360995282
stack_55MeV_dp_1.160_fluxes.csv,Cu07,18.55,27.55,0.09999996666666645,0.0,0.014975974456371322,70.16381348153467,25.695757927732792,12.742960648733478
stack_55MeV_dp_1.170_fluxes.csv,Cu01,51.95,56.55,0.09999996666666651,0.9108413843168982,31.62315197016562,11.423696276562776,16.683879064491236,4.396552876559292
stack_55MeV_dp_1.170_fluxes.csv,Cu02,44.05,49.150000000000006,0.09999994999999984,0.0735732892866448,48.25803680490243,12.688521154885576,26.019350562181128,5.230772226497225
stack_55MeV_dp_1.170_fluxes.csv,Cu03,37.45,43.25,0.09999996666666652,1.0000003333334366e-08,57.25802662428401,13.00991156433329,39.95867623204258,6.1576633917211305
stack_55MeV_dp_1.170_fluxes.csv,Cu04,32.35,38.650000000000006,0.09999996666666654,0.0,45.63705398425188,16.525593201701067,51.186013269932,7.0930031140427054
stack_55MeV_dp_1.170_fluxes.csv,Cu05,29.15,35.85,0.09999994999999984,0.0,27.681594135520267,23.079137950821547,51.26259833817983,7.82662927986226
stack_55MeV_dp_1.170_fluxes.csv,Cu06,24.25,31.85,0.09999994999999982,0.0,3.45279627849691,47.41031755992802,36.2714372169027,9.30569399089134
stack_55MeV_dp_1.170_fluxes.csv,Cu07,18.450000000000003,27.35,0.0999999499999998,0.0,0.006637352925800503,69.72492427595304,26.39442391760084,13.318169698313763
stack_55MeV_dp_1.180_fluxes.csv,Cu01,51.95,56.650000000000006,0.09999994999999992,0.9088510393919708,31.62931713348245,11.426027226776837,16.68880240588206,4.397097358132011
stack_55MeV_dp_1.180_fluxes.csv,Cu02,43.95,49.150000000000006,0.0999999499999999,0.07157555162110926,48.46124852743763,12.684587261251961,26.15053647992507,5.240486065798586
stack_55MeV_dp_1.180_fluxes.csv,Cu03,37.25,43.150000000000006,0.09999996666666651,1.6666672222224574e-08,57.18435974042514,13.052101126304425,40.33558804264546,6.182161080720359
stack_55MeV_dp_1.180_fluxes.csv,Cu04,32.05,38.55,0.0999999666666665,0.0,44.706018793308,16.810705023823214,51.44924587865361,7.137572639454769
stack_55MeV_dp_1.180_fluxes.csv,Cu05,28.75,35.75,0.09999996666666654,0.0,25.97525851104803,23.874628187492164,50.86015663340998,7.892076165751579
stack_55MeV_dp_1.180_fluxes.csv,Cu06,23.75,31.65,0.09999996666666648,0.0,2.7457185056717965,49.7809856675356,34.969600475307296,9.442882268580291
stack_55MeV_dp_1.180_fluxes.csv,Cu07,17.85,27.05,0.09999996666666644,0.0,0.002689241378017651,68.86827162164997,27.52235660435261,13.984118815810191
stack_55MeV_dp_1.190_fluxes.csv,Cu01,51.95,56.45,0.09999996666666658,0.9066642602948938,31.636023000376998,11.428579946874532,16.69419263451238,4.397695891731963
stack_55MeV_dp_1.190_fluxes.csv,Cu02,43.95,48.95,0.0999998833333332,0.06959291119172986,48.665466717646176,12.680570375665438,26.283838176762394,5.2503158507851575
stack_55MeV_dp_1.190_fluxes.csv,Cu03,37.25,42.85000000000001,0.09999989999999984,0.0,57.09471173680421,13.097132617021574,40.716467225156414,6.207024967024966
stack_55MeV_dp_1.190_fluxes.csv,Cu04,31.950000000000003,38.150000000000006,0.09999994999999984,0.0,43.727984682488675,17.1147620622609,51.68383779290943,7.183016975897377
stack_55MeV_dp_1.190_fluxes.csv,Cu05,28.65,35.35,0.09999993333333324,0.0,24.245132405435324,24.7300406971757,50.39020117236385,7.9593276168255525
stack_55MeV_dp_1.190_fluxes.csv,Cu06,23.55,31.15,0.09999996666666644,0.0,2.1490454541461563,52.19032955077134,33.684451585003636,9.588962559605095
stack_55MeV_dp_1.190_fluxes.csv,Cu07,17.450000000000003,26.450000000000003,0.09999996666666645,0.0,0.0009532963440508156,67.61038828445271,29.160868385062194,14.76892457231399
stack_55MeV_dp_1.200_fluxes.csv,Cu01,51.85000000000001,56.55,0.09999988333333322,0.9043192438077575,31.643112957339877,11.431304173102218,16.699919398402642,4.398331915137234
stack_55MeV_dp_1.200_fluxes.csv,Cu02,43.650000000000006,49.05,0.09999996666666652,0.06762980004326681,48.87065495877931,12.676473072991024,26.419280274570806,5.260259278211427
stack_55MeV_dp_1.200_fluxes.csv,Cu03,36.85,42.85000000000001,0.09999996666666652,0.0,56.98880504300589,13.145083946430468,41.10067280386067,6.232231091577031
stack_55MeV_dp_1.200_fluxes.csv,Cu04,31.450000000000003,38.150000000000006,0.09999996666666648,0.0,42.70143912676955,17.43914387948196,51.887604683640724,7.2293810921964745
stack_55MeV_dp_1.200_fluxes.csv,Cu05,28.05,35.25,0.09999996666666655,0.0,22.502405274333537,25.64887075178473,49.852399121767355,8.028450207339223
stack_55MeV_dp_1.200_fluxes.csv,Cu06,22.85,31.05,0.09999996666666651,0.0,1.653627724819689,54.606284282977725,32.43054432533274,9.744901796739486
stack_55MeV_dp_1.200_fluxes.csv,Cu07,16.55,26.25,0.09999996666666648,0.0,0.0002949425315632825,65.9733024523294,31.397947770361085,15.69966283973715
